idacr,yrend,gdppc,pop
AUT,2004,36957.1122,8219.97165
AUT,2005,37642.7622,8276.162311
AUT,2006,38866.8493,8317.214561
AUT,2007,40305.2743,8344.217763
AUT,2008,40964.7934,8370.380054
AUT,2009,39463.657,8392.335275
AUT,2010,40288.3493,8412.533737
AUT,2011,41446.0,8440.938625
AUT,2012,41565.0,8479.511897
AUT,2013,41375.0,8529.637135
AUT,2014,41338.0,8596.560979
AUT,2015,41294.0,8693.469436
AUT,2016,41445.0,8787.990953
AUT,2017,42177.3706,8849.246694
AUT,2018,42988.0709,8892.454031
AZE,1973,7068.0,5497.774
AZE,1980,7165.0,6173.361
AZE,1981,7490.0,6270.531
AZE,1982,7831.0,6369.133
AZE,1983,8010.0,6470.276
AZE,1984,8360.0,6578.901
AZE,1985,8558.0,6681.687
AZE,1986,8663.0,6776.473
AZE,1987,8995.0,6873.978
AZE,1988,9328.0,6975.798
AZE,1989,8421.0,7101.735
AZE,1990,7394.0,7199.838
AZE,1991,7319.1365,7299.580277
AZE,1992,5638.9979,7411.82599
AZE,1993,4315.3567,7528.101229
AZE,1994,3453.3638,7636.643928
AZE,1995,2999.319,7731.181241
AZE,1996,3074.2197,7815.444993
AZE,1997,3347.6126,7897.248391
AZE,1998,3550.3641,7979.030662
AZE,1999,3959.7815,8055.6387
AZE,2000,4214.8889,8127.306824
AZE,2001,4498.7944,8193.793993
AZE,2002,4880.3999,8256.544535
AZE,2003,5408.523,8319.214411
AZE,2004,5971.4746,8391.139902
AZE,2005,7553.6264,8475.293216
AZE,2006,10160.346,8565.304516
AZE,2007,12699.4978,8657.369952
AZE,2008,14072.6266,8749.610166
AZE,2009,15384.293,8841.501783
AZE,2010,16153.8366,8932.632822
AZE,2011,16176.0,9024.445692
AZE,2012,16359.0,9116.945194
AZE,2013,17133.0,9209.673255
AZE,2014,17439.0,9301.913469
AZE,2015,17460.0,9392.731442
AZE,2016,16645.0,9481.066974
AZE,2017,16522.3072,9566.181574
AZE,2018,16628.0553,9647.924472
BDI,1950,595.0,2362.522
BDI,1951,618.0,2403.682
BDI,1952,626.0,2445.618
BDI,1953,641.0,2488.348
BDI,1954,665.0,2531.886
BDI,1955,674.0,2576.249
BDI,1956,687.0,2621.454
BDI,1957,701.0,2667.518
BDI,1958,708.0,2714.458
BDI,1959,736.0,2763.722
BDI,1960,733.0,2815.405
BDI,1961,615.0,2894.153
BDI,1962,657.0,2961.915
BDI,1963,673.0,3008.458
BDI,1964,695.0,3088.827
BDI,1965,703.0,3170.653
BDI,1966,716.0,3253.61
BDI,1967,764.0,3330.989
BDI,1968,740.0,3400.775
BDI,1969,717.0,3460.144
BDI,1970,893.0,3521.913
BDI,1971,902.0,3596.811
BDI,1972,866.0,3529.983
BDI,1973,921.0,3540.066
BDI,1974,904.0,3594.958
BDI,1975,883.0,3676.308
BDI,1976,956.0,3749.077
BDI,1977,1020.0,3834.415
BDI,1978,1042.0,3929.974
BDI,1979,1011.0,4119.789
BDI,1980,952.0,4287.693
BDI,1981,1014.0,4454.149
BDI,1982,985.0,4550.618
BDI,1983,991.0,4658.6
BDI,1984,968.0,4757.485
BDI,1985,1057.0,4848.532
BDI,1986,1078.0,4930.967
BDI,1987,1095.0,5040.126
BDI,1988,1119.0,5156.273
BDI,1989,1111.0,5263.204
BDI,1990,1124.0,5375.31
BDI,1991,1149.7976,5493.167
BDI,1992,1128.3474,5652.02
BDI,1993,1075.6154,5433.427
BDI,1994,1057.6414,5446.215
BDI,1995,934.2031,5812.0
BDI,1996,824.5116,5815.0
BDI,1997,800.272,5820.0
BDI,1998,808.3241,5955.0
BDI,1999,772.3172,6128.0
BDI,2000,739.7609,6282.0
BDI,2001,730.4278,6466.0
BDI,2002,737.286,6670.0
BDI,2003,703.5615,6897.0
BDI,2004,709.7372,7167.0
BDI,2005,691.6197,7439.0
BDI,2006,703.361,7709.0
BDI,2007,700.9587,7991.0
BDI,2008,708.6786,8318.0
BDI,2009,709.0326,8741.0
BDI,2010,717.6115,9140.0
BDI,2011,719.0,9440.0
BDI,2012,727.0,9748.0
BDI,2013,738.0,10069.0
BDI,2014,748.0,10380.0
BDI,2015,694.0,10577.0
BDI,2016,665.0,10721.0
BDI,2017,671.3169,10955.0
BDI,2018,651.3589,11229.0
BEL,1,956.0,300.0
BEL,1500,2338.0,1400.0
BEL,1550,2410.0,
BEL,1600,2533.0,1600.0
BEL,1650,2303.0,
BEL,1700,2192.0,2000.0
BEL,1750,2169.0,
BEL,1812,2358.0,
BEL,1820,2358.0,3434.0
BEL,1846,2700.0,4296.0
BEL,1847,2809.0,4333.0
BEL,1848,2796.0,4371.0
BEL,1849,2853.0,4408.0
BEL,1850,2944.0,4449.0
BEL,1851,3006.0,4477.0
BEL,1852,3067.0,4506.0
BEL,1853,3127.0,4534.0
BEL,1854,3300.0,4563.0
BEL,1855,3301.0,4592.0
BEL,1856,3459.0,4621.0
BEL,1857,3524.0,4651.0
BEL,1858,3526.0,4680.0
BEL,1859,3502.0,4710.0
BEL,1860,3655.0,4740.0
BEL,1861,3682.0,4774.0
BEL,1862,3752.0,4809.0
BEL,1863,3832.0,4844.0
BEL,1864,3931.0,4879.0
BEL,1865,3902.0,4915.0
BEL,1866,3990.0,4950.0
BEL,1867,3980.0,4986.0
BEL,1868,4095.0,5023.0
BEL,1869,4245.0,5029.0
BEL,1870,4291.0,5096.0
BEL,1871,4275.0,5137.0
BEL,1872,4501.0,5178.0
BEL,1873,4495.0,5219.0
BEL,1874,4607.0,5261.0
BEL,1875,4560.0,5303.0
BEL,1876,4583.0,5345.0
BEL,1877,4597.0,5394.0
BEL,1878,4689.0,5442.0
BEL,1879,4694.0,5492.0
BEL,1880,4886.0,5541.0
BEL,1881,4894.0,5606.0
BEL,1882,4999.0,5673.0
BEL,1883,5013.0,5740.0
BEL,1884,4999.0,5807.0
BEL,1885,5002.0,5876.0
BEL,1886,5026.0,5919.0
BEL,1887,5180.0,5962.0
BEL,1888,5176.0,6007.0
BEL,1889,5386.0,6051.0
BEL,1890,5464.0,6096.0
BEL,1891,5412.0,6164.0
BEL,1892,5486.0,6231.0
BEL,1893,5507.0,6300.0
BEL,1894,5528.0,6370.0
BEL,1895,5598.0,6439.0
BEL,1896,5660.0,6494.0
BEL,1897,5716.0,6548.0
BEL,1898,5762.0,6604.0
BEL,1899,5828.0,6662.0
BEL,1900,5947.0,6719.0
BEL,1901,5928.0,6801.0
BEL,1902,5960.0,6903.0
BEL,1903,6013.0,6997.0
BEL,1904,6091.0,7086.0
BEL,1905,6188.0,7175.0
BEL,1906,6244.0,7258.0
BEL,1907,6268.0,7338.0
BEL,1908,6269.0,7411.0
BEL,1909,6330.0,7478.0
BEL,1910,6478.0,7498.0
BEL,1911,6612.0,7517.0
BEL,1912,6704.0,7590.0
BEL,1913,6727.0,7666.0
BEL,1914,6253.0,7723.0
BEL,1915,6150.0,7759.0
BEL,1916,6503.0,7762.0
BEL,1917,5609.0,7729.0
BEL,1918,4560.0,7660.0
BEL,1919,5402.0,7628.0
BEL,1920,6315.0,7552.0
BEL,1921,6465.0,7504.0
BEL,1922,7034.0,7571.0
BEL,1923,7226.0,7635.0
BEL,1924,7393.0,7707.0
BEL,1925,7438.0,7779.0
BEL,1926,7626.0,7844.0
BEL,1927,7847.0,7904.0
BEL,1928,8191.0,7968.0
BEL,1929,8056.0,8032.0
BEL,1930,7936.0,8076.0
BEL,1931,7747.0,8126.0
BEL,1932,7343.0,8186.0
BEL,1933,7461.0,8231.0
BEL,1934,7371.0,8262.0
BEL,1935,7801.0,8288.0
BEL,1936,7831.0,8315.0
BEL,1937,7908.0,8346.0
BEL,1938,7702.0,8374.0
BEL,1939,8209.0,8392.0
BEL,1940,7272.0,8346.0
BEL,1941,6947.0,8276.0
BEL,1942,6371.0,8247.0
BEL,1943,6228.0,8242.0
BEL,1944,6554.0,8291.0
BEL,1945,6907.0,8339.0
BEL,1946,7291.0,8367.0
BEL,1947,7651.0,8450.0
BEL,1948,8008.0,8557.0
BEL,1949,8278.0,8614.0
BEL,1950,8706.0,8639.369
BEL,1951,9161.0,8678.386
BEL,1952,9035.0,8730.405
BEL,1953,9274.0,8777.873
BEL,1954,9610.0,8819.38
BEL,1955,10010.0,8868.475
BEL,1956,10237.0,8923.845
BEL,1957,10353.0,8989.111
BEL,1958,10268.0,9052.707
BEL,1959,10533.0,9103.729
BEL,1960,11081.0,9118.7
BEL,1961,11561.0,9165.8
BEL,1962,12087.0,9218.4
BEL,1963,12532.0,9283.1
BEL,1964,13295.0,9367.0
BEL,1965,13643.0,9448.1
BEL,1966,13989.0,9507.8
BEL,1967,14461.0,9556.5
BEL,1968,15009.0,9589.8
BEL,1969,15969.0,9612.7
BEL,1970,16914.0,9637.8
BEL,1971,17486.0,9672.5
BEL,1972,18336.0,9709.1
BEL,1973,19399.0,9738.4
BEL,1974,20153.0,9767.8
BEL,1975,19831.0,9794.8
BEL,1976,20916.0,9811.0
BEL,1977,21025.0,9821.8
BEL,1978,21605.0,9829.7
BEL,1979,22094.0,9837.2
BEL,1980,23060.0,9846.8
BEL,1981,22760.0,9852.4
BEL,1982,23071.0,9856.303
BEL,1983,23071.0,9855.52
BEL,1984,23644.0,9855.3
BEL,1985,23873.0,9858.2
BEL,1986,24221.0,9861.8
BEL,1987,24772.0,9870.2
BEL,1988,25905.0,9884.0
BEL,1989,26690.0,9937.697
BEL,1990,27412.0,9969.31
BEL,1991,27848.3042,10006.42469
BEL,1992,28199.5738,10047.10457
BEL,1993,27857.2494,10086.42919
BEL,1994,28706.5006,10117.56272
BEL,1995,29370.0871,10138.77483
BEL,1996,29820.2995,10158.60467
BEL,1997,30894.2828,10183.21794
BEL,1998,31480.7434,10204.98516
BEL,1999,32571.6745,10228.4002
BEL,2000,33719.7698,10253.23601
BEL,2001,33923.342,10288.56285
BEL,2002,34419.6938,10334.78681
BEL,2003,34588.476,10378.14321
BEL,2004,35740.3525,10423.15593
BEL,2005,36338.3831,10480.64757
BEL,2006,37051.9022,10550.00201
BEL,2007,38082.8733,10627.75907
BEL,2008,38117.3484,10712.0484
BEL,2009,36998.6493,10798.58467
BEL,2010,37739.3275,10922.38765
BEL,2011,38130.0,11040.40252
BEL,2012,37906.0,11109.08383
BEL,2013,37737.0,11161.56949
BEL,2014,38228.0,11211.22912
BEL,2015,38569.0,11276.38024
BEL,2016,38766.0,11333.61783
BEL,2017,39352.1633,11377.3623
BEL,2018,39756.2031,11429.26836
BEN,1950,1627.0,1672.661
BEN,1951,1597.0,1705.754
BEN,1952,1565.0,1740.025
BEN,1953,1492.0,1775.516
BEN,1954,1505.0,1812.456
BEN,1955,1474.0,1850.718
BEN,1956,1444.0,1890.546
BEN,1957,1414.0,1931.809
BEN,1958,1435.0,1974.566
BEN,1959,1457.0,2019.076
BEN,1960,1468.0,2065.211
BEN,1961,1482.0,2113.243
BEN,1962,1400.0,2164.627
BEN,1963,1430.0,2216.898
BEN,1964,1492.0,2271.339
BEN,1965,1532.0,2327.816
BEN,1966,1549.0,2386.65
BEN,1967,1525.0,2447.705
BEN,1968,1545.0,2511.079
BEN,1969,1551.0,2577.121
BEN,1970,1543.0,2645.694
BEN,1971,1535.0,2717.178
BEN,1972,1640.0,2791.434
BEN,1973,1666.0,2868.577
BEN,1974,1733.0,2949.028
BEN,1975,1570.0,3032.648
BEN,1976,1548.0,3119.892
BEN,1977,1570.0,3210.6
BEN,1978,1519.0,3304.94
BEN,1979,1594.0,3402.968
BEN,1980,1691.0,3510.052
BEN,1981,1733.0,3621.538
BEN,1982,1862.0,3736.658
BEN,1983,1728.0,3855.535
BEN,1984,1809.0,3978.703
BEN,1985,1886.0,4107.519
BEN,1986,1867.0,4240.544
BEN,1987,1782.0,4376.709
BEN,1988,1780.0,4517.238
BEN,1989,1715.0,4663.657
BEN,1990,1811.0,4816.993
BEN,1991,1812.4215,4977.069
BEN,1992,1790.5301,5143.543
BEN,1993,1791.9632,5392.889
BEN,1994,1731.8034,5604.889
BEN,1995,1835.5746,5720.531
BEN,1996,1840.4858,5873.704
BEN,1997,1867.6059,6054.757
BEN,1998,1862.7557,6252.794
BEN,1999,1881.6972,6460.886
BEN,2000,1908.9366,6677.134
BEN,2001,1928.0966,6901.575
BEN,2002,1934.3967,7130.417
BEN,2003,1919.6151,7359.67
BEN,2004,1923.7193,7589.367
BEN,2005,1875.9193,7838.059
BEN,2006,1870.5325,8088.622
BEN,2007,1904.5496,8335.294
BEN,2008,1920.3061,8602.647
BEN,2009,1888.7758,8884.101
BEN,2010,1854.6656,9178.58
BEN,2011,1836.0,9485.969
BEN,2012,1867.0,9805.0
BEN,2013,1939.0,10134.821
BEN,2014,2008.0,10479.67
BEN,2015,2055.0,10841.707
BEN,2016,2080.0,11220.072
BEN,2017,2141.573,11612.983
BEN,2018,2220.1766,12017.978
BFA,1950,756.0,4376.162
BFA,1951,776.0,4422.822
BFA,1952,797.0,4469.979
BFA,1953,816.0,4517.639
BFA,1954,838.0,4565.808
BFA,1955,859.0,4614.49
BFA,1956,883.0,4663.691
BFA,1957,905.0,4713.416
BFA,1958,929.0,4763.672
BFA,1959,953.0,4814.463
BFA,1960,971.0,4865.796
BFA,1961,1004.0,4890.688
BFA,1962,1060.0,4919.632
BFA,1963,1039.0,4952.695
BFA,1964,1055.0,4989.961
BFA,1965,1087.0,5031.519
BFA,1966,1082.0,5077.473
BFA,1967,1165.0,5127.935
BFA,1968,1189.0,5183.033
BFA,1969,1199.0,5242.904
BFA,1970,1188.0,5303.777
BFA,1971,1219.0,5366.018
BFA,1972,1253.0,5433.886
BFA,1973,1172.0,5507.594
BFA,1974,1132.0,5587.373
BFA,1975,1068.0,5673.472
BFA,1976,1039.0,5764.606
BFA,1977,1090.0,5891.063
BFA,1978,1189.0,6025.544
BFA,1979,1173.0,6168.269
BFA,1980,1165.0,6318.189
BFA,1981,1186.0,6474.37
BFA,1982,1183.0,6637.227
BFA,1983,1140.0,6807.281
BFA,1984,1129.0,6985.039
BFA,1985,1243.0,7170.932
BFA,1986,1400.0,7371.099
BFA,1987,1336.0,7591.809
BFA,1988,1403.0,7833.491
BFA,1989,1342.0,8091.541
BFA,1990,1286.0,8361.039
BFA,1991,1331.2303,8646.021865
BFA,1992,1264.992,8942.778985
BFA,1993,1240.1422,9249.818621
BFA,1994,1189.1213,9587.385507
BFA,1995,1191.3074,9924.43253
BFA,1996,1255.7749,10269.40123
BFA,1997,1268.2632,10507.47866
BFA,1998,1293.5734,10759.31899
BFA,1999,1318.7198,11074.91392
BFA,2000,1275.4819,11405.08398
BFA,2001,1283.3822,11827.97131
BFA,2002,1255.5571,12379.55124
BFA,2003,1277.5809,12829.11823
BFA,2004,1268.6866,13177.74593
BFA,2005,1309.9836,13540.35805
BFA,2006,1322.6372,13916.6782
BFA,2007,1308.5203,14309.44739
BFA,2008,1315.4537,14721.62513
BFA,2009,1287.3678,15152.19466
BFA,2010,1326.1975,15599.74406
BFA,2011,1344.0,16063.8303
BFA,2012,1388.0,16562.90504
BFA,2013,1422.0,17072.14855
BFA,2014,1437.0,17575.4251
BFA,2015,1450.0,18093.79963
BFA,2016,1483.0,18621.31818
BFA,2017,1530.2047,19157.84203
BFA,2018,1589.6242,19699.64035
BGD,1950,861.0,45645.964
BGD,1951,862.0,46149.84
BGD,1952,874.0,46881.899
BGD,1953,872.0,47652.925
BGD,1954,872.0,48592.988
BGD,1955,810.0,49588.403
BGD,1956,878.0,50461.719
BGD,1957,845.0,51346.451
BGD,1958,813.0,52377.012
BGD,1959,838.0,53459.151
BGD,1960,869.0,54592.652
BGD,1961,899.0,55708.888
BGD,1962,877.0,56803.22
BGD,1963,947.0,58186.081
BGD,1964,939.0,59358.57
BGD,1965,969.0,60284.264
BGD,1966,963.0,61496.046
BGD,1967,921.0,62765.415
BGD,1968,987.0,64071.965
BGD,1969,980.0,65416.782
BGD,1970,1004.0,67331.349
BGD,1971,934.0,69149.652
BGD,1972,807.0,70676.996
BGD,1973,792.0,72382.694
BGD,1974,872.0,74584.661
BGD,1975,843.0,76152.535
BGD,1976,862.0,77821.374
BGD,1977,843.0,80313.516
BGD,1978,878.0,82812.761
BGD,1979,894.0,85361.165
BGD,1980,875.0,87937.333
BGD,1981,878.0,90517.443
BGD,1982,869.0,92626.498
BGD,1983,891.0,94788.1
BGD,1984,918.0,96954.796
BGD,1985,925.0,99154.171
BGD,1986,944.0,101438.048
BGD,1987,960.0,103815.665
BGD,1988,964.0,106283.666
BGD,1989,966.0,108842.396
BGD,1990,1006.0,111436.651
BGD,1991,1031.4299,113756.208
BGD,1992,1062.4604,116169.1562
BGD,1993,1095.6564,118565.7691
BGD,1994,1136.4185,120934.9132
BGD,1995,1182.9514,123279.0043
BGD,1996,1234.0841,125622.6217
BGD,1997,1291.5126,128012.4034
BGD,1998,1348.1499,130475.5711
BGD,1999,1412.9813,132907.8724
BGD,2000,1485.3092,135211.1201
BGD,2001,1551.1965,137428.188
BGD,2002,1621.267,139587.1066
BGD,2003,1710.7314,141670.4481
BGD,2004,1812.6247,143670.3174
BGD,2005,1925.6062,145578.6408
BGD,2006,2057.6984,147414.871
BGD,2007,2194.4223,149092.2031
BGD,2008,2321.0505,150613.0183
BGD,2009,2448.8869,152246.7648
BGD,2010,2599.2084,153991.8965
BGD,2011,2772.0,155707.1374
BGD,2012,2914.0,157406.6406
BGD,2013,3057.0,159086.7508
BGD,2014,3217.0,160744.3309
BGD,2015,3402.0,162373.518
BGD,2016,3604.0,164044.4096
BGD,2017,3837.0503,165766.5963
BGD,2018,4099.253,167474.8422
BGR,1870,1339.0,2586.0
BGR,1892,1804.0,
BGR,1899,1572.0,
BGR,1905,1722.0,
BGR,1910,1812.0,4520.0
BGR,1911,1812.0,
BGR,1920,1594.0,5072.0
BGR,1921,1594.0,5148.0
BGR,1924,1635.0,5476.0
BGR,1925,1949.0,5590.0
BGR,1926,1978.0,5705.0
BGR,1927,1884.0,5798.0
BGR,1928,1934.0,5873.0
BGR,1929,1956.0,5950.0
BGR,1930,2031.0,6027.0
BGR,1931,2048.0,6106.0
BGR,1932,1943.0,6186.0
BGR,1933,2077.0,6267.0
BGR,1934,1876.0,6349.0
BGR,1935,1992.0,6415.0
BGR,1936,2209.0,6469.0
BGR,1937,2410.0,6514.0
BGR,1938,2389.0,6564.0
BGR,1939,2672.0,6614.0
BGR,1940,2683.0,6666.0
BGR,1941,2386.0,6715.0
BGR,1942,2299.0,6771.0
BGR,1943,2346.0,6828.0
BGR,1944,2087.0,6885.0
BGR,1945,1710.0,6942.0
BGR,1948,2200.0,7130.0
BGR,1949,2400.0,7195.0
BGR,1950,2632.0,7250.5
BGR,1951,3170.0,7258.2
BGR,1952,3017.0,7274.9
BGR,1953,3323.0,7346.1
BGR,1954,3228.0,7423.3
BGR,1955,3424.0,7499.4
BGR,1956,3392.0,7575.8
BGR,1957,3714.0,7651.254
BGR,1958,3998.0,7727.553
BGR,1959,4278.0,7797.777
BGR,1960,4642.0,7867.374
BGR,1961,4897.0,7943.118
BGR,1962,5252.0,8012.946
BGR,1963,5448.0,8078.145
BGR,1964,5829.0,8144.339
BGR,1965,6137.0,8201.4
BGR,1966,6575.0,8258.057
BGR,1967,6886.0,8310.226
BGR,1968,6963.0,8369.603
BGR,1969,7246.0,8434.172
BGR,1970,7608.0,8489.574
BGR,1971,7814.0,8536.395
BGR,1972,8145.0,8576.2
BGR,1973,8423.0,8620.997
BGR,1974,8630.0,8678.745
BGR,1975,9295.0,8720.742
BGR,1976,9535.0,8755.037
BGR,1977,9398.0,8797.022
BGR,1978,9594.0,8803.281
BGR,1979,9954.0,8811.589
BGR,1980,9634.0,8843.528
BGR,1981,9860.0,8869.441
BGR,1982,10154.0,8892.098
BGR,1983,9942.0,8910.284
BGR,1984,10249.0,8928.271
BGR,1985,9924.0,8943.573
BGR,1986,10170.0,8958.77
BGR,1987,10173.0,8971.958
BGR,1988,10098.0,8982.025
BGR,1989,9908.0,8990.055
BGR,1990,8922.0,8894.028
BGR,1991,8319.6729,8806.374531
BGR,1992,7846.116,8712.312943
BGR,1993,7959.1637,8643.094232
BGR,1994,8212.2965,8613.792756
BGR,1995,8566.6027,8575.512364
BGR,1996,7901.1236,8531.39973
BGR,1997,7927.4291,8479.619082
BGR,1998,8322.082,8423.222222
BGR,1999,7921.7653,8376.129708
BGR,2000,8410.795,8334.862804
BGR,2001,8832.2906,8170.586321
BGR,2002,9471.7657,7995.138602
BGR,2003,10080.783,7932.058179
BGR,2004,10853.7852,7872.413136
BGR,2005,11758.0841,7813.358255
BGR,2006,12706.1816,7754.240124
BGR,2007,13785.2276,7697.43316
BGR,2008,14761.7147,7643.592304
BGR,2009,14363.2584,7594.504362
BGR,2010,14686.4611,7544.675785
BGR,2011,15112.0,7496.451917
BGR,2012,15204.0,7453.15694
BGR,2013,15420.0,7411.561545
BGR,2014,15711.0,7369.554517
BGR,2015,16373.0,7322.681847
BGR,2016,17037.0,7271.501052
BGR,2017,17763.6924,7218.580378
BGR,2018,18444.2602,7166.644156
BHR,1950,3354.0,114.84
BHR,1951,3483.0,117.58
BHR,1952,3614.0,120.447
BHR,1953,3747.0,123.469
BHR,1954,3883.0,126.708
BHR,1955,4014.0,130.253
BHR,1956,4141.0,134.207
BHR,1957,4262.0,138.655
BHR,1958,4366.0,143.798
BHR,1959,4457.0,149.769
BHR,1960,4532.0,156.648
BHR,1961,4594.0,164.334
BHR,1962,4672.0,171.863
BHR,1963,4772.0,179.108
BHR,1964,4898.0,185.691
BHR,1965,5058.0,191.378
BHR,1966,5233.0,196.706
BHR,1967,5423.0,202.182
BHR,1968,5611.0,207.811
BHR,1969,5812.0,213.596
BHR,1970,6038.0,219.543
BHR,1971,6349.0,225.375
BHR,1972,6692.0,230.8
BHR,1973,6975.0,238.977
BHR,1974,7291.0,248.343
BHR,1975,6252.0,258.789
BHR,1976,6875.0,273.661
BHR,1977,7084.0,297.41
BHR,1978,7037.0,322.535
BHR,1979,6730.0,336.07
BHR,1980,6994.0,347.568
BHR,1981,6875.0,363.427
BHR,1982,7036.0,377.967
BHR,1983,7240.0,393.022
BHR,1984,7264.0,408.282
BHR,1985,6972.0,423.95
BHR,1986,6880.0,439.556
BHR,1987,6786.0,454.612
BHR,1988,6802.0,469.484
BHR,1989,6751.0,484.791
BHR,1990,6542.0,500.476
BHR,1991,7059.9569,514.431737
BHR,1992,7993.8928,527.8798642
BHR,1993,9102.0661,541.1241402
BHR,1994,9935.0039,554.6196981
BHR,1995,10695.3924,568.863047
BHR,1996,11640.8214,583.9692316
BHR,1997,12528.3895,600.3832936
BHR,1998,13776.0083,619.3243036
BHR,1999,15263.7575,642.3746318
BHR,2000,17021.7224,670.7018816
BHR,2001,18152.9627,703.9377079
BHR,2002,19487.8412,741.8833053
BHR,2003,21391.6119,785.8445328
BHR,2004,23389.6024,837.4491729
BHR,2005,25230.9001,897.3128158
BHR,2006,26840.1243,967.2014997
BHR,2007,28884.6974,1045.412764
BHR,2008,30612.4978,1124.856218
BHR,2009,31729.5663,1195.936725
BHR,2010,34057.7132,1252.231962
BHR,2011,36372.0,1289.864719
BHR,2012,36949.0,1311.857443
BHR,2013,38493.0,1327.079681
BHR,2014,39799.0,1348.319568
BHR,2015,40483.0,1384.42344
BHR,2016,41078.0,1438.858787
BHR,2017,40695.7165,1507.768581
BHR,2018,39498.7672,1583.829316
BIH,1952,1894.0,2791.0
BIH,1953,1878.0,2863.0
BIH,1954,1847.0,2916.0
BIH,1955,2265.0,2974.0
BIH,1956,1932.0,3025.0
BIH,1957,2214.0,3076.0
BIH,1958,2284.0,3126.0
BIH,1959,2667.0,3185.0
BIH,1960,2871.0,3240.0
BIH,1961,2925.0,3299.0
BIH,1962,2868.0,3349.0
BIH,1963,3174.0,3399.0
BIH,1964,3469.0,3445.0
BIH,1965,3569.0,3493.0
BIH,1966,3810.0,3541.0
BIH,1967,3724.0,3585.0
BIH,1968,3849.0,3627.0
BIH,1969,4132.0,3669.0
BIH,1970,4251.0,3703.0
BIH,1971,4490.0,3761.0
BIH,1972,4661.0,3819.0
BIH,1973,4801.0,3872.0
BIH,1974,5112.0,3925.0
BIH,1975,5247.0,3980.0
BIH,1976,5268.0,4033.0
BIH,1977,5647.0,4086.0
BIH,1978,5977.0,4135.0
BIH,1979,6376.0,4181.0
BIH,1980,6588.0,4092.0
BIH,1981,6762.0,4135.743
BIH,1982,6841.0,4172.693
BIH,1983,6773.0,4207.275
BIH,1984,6843.0,4241.401
BIH,1985,6875.0,4275.355
BIH,1986,7066.0,4307.685
BIH,1987,6886.0,4338.977
BIH,1988,6668.0,4369.894
BIH,1989,6711.0,4398.322
BIH,1990,5893.0,4423.646
BIH,1991,5128.9394,4437.455314
BIH,1992,3830.2191,4233.145135
BIH,1993,2831.0393,3912.69627
BIH,1994,3017.0011,3726.530935
BIH,1995,3237.3074,3635.990226
BIH,1996,4915.3251,3648.740518
BIH,1997,5913.0812,3681.143709
BIH,1998,6589.6372,3713.47206
BIH,1999,7025.9732,3810.870267
BIH,2000,7082.0353,3901.374068
BIH,2001,7129.3868,3918.643399
BIH,2002,7391.5922,3923.031214
BIH,2003,7551.4081,3939.532677
BIH,2004,7857.3783,3974.553178
BIH,2005,8057.6828,3991.165362
BIH,2006,8410.801,3992.511437
BIH,2007,8811.8612,3989.881824
BIH,2008,9199.2617,3986.912873
BIH,2009,9018.5062,3984.851215
BIH,2010,8982.4579,3982.760852
BIH,2011,8961.0,3980.156869
BIH,2012,8873.0,3977.016711
BIH,2013,9093.0,3973.353706
BIH,2014,9201.0,3969.170929
BIH,2015,9495.0,3964.467356
BIH,2016,9746.0,3959.194802
BIH,2017,10069.2356,3953.319437
BIH,2018,10460.5201,3946.870989
BLR,1973,8341.0,9236.465
BLR,1980,9487.0,9643.706
BLR,1981,9844.0,9712.761
BLR,1982,10217.0,9778.781
BLR,1983,10667.0,9845.174
BLR,1984,10957.0,9914.262
BLR,1985,11000.0,9981.744
BLR,1986,11230.0,10044.184
BLR,1987,11297.0,10097.446
BLR,1988,11198.0,10149.612
BLR,1989,11893.0,10184.084
BLR,1990,11467.0,10201.0
BLR,1991,11170.7611,10205.70526
BLR,1992,9960.8431,10228.12751
BLR,1993,9077.44,10250.70977
BLR,1994,7932.001,10238.61409
BLR,1995,6993.6221,10205.49125
BLR,1996,7128.3547,10171.23034
BLR,1997,7885.0196,10129.094
BLR,1998,8481.9671,10092.28995
BLR,1999,8689.7133,10064.20338
BLR,2000,9110.9795,10033.9507
BLR,2001,9462.3739,10000.04081
BLR,2002,9870.3085,9955.438327
BLR,2003,10492.987,9905.456544
BLR,2004,11615.6856,9856.194801
BLR,2005,12629.558,9806.998062
BLR,2006,13792.5536,9764.255682
BLR,2007,14856.9558,9733.86899
BLR,2008,16223.9968,9712.593805
BLR,2009,16088.725,9696.87293
BLR,2010,17172.4603,9680.607024
BLR,2011,17918.0,9662.045991
BLR,2012,18251.0,9644.102992
BLR,2013,18464.0,9626.424007
BLR,2014,18822.0,9608.593014
BLR,2015,18136.0,9590.222991
BLR,2016,17628.0,9570.908916
BLR,2017,18113.3845,9550.278767
BLR,2018,18727.3176,9528.073531
BOL,1846,1184.0,
BOL,1890,1361.0,
BOL,1891,1371.0,
BOL,1892,1390.0,
BOL,1893,1390.0,
BOL,1894,1446.0,
BOL,1895,1446.0,
BOL,1896,1352.0,
BOL,1897,1384.0,
BOL,1898,1414.0,
BOL,1899,1420.0,
BOL,1900,1462.0,1696.0
BOL,1901,1513.0,1710.0
BOL,1902,1462.0,1723.0
BOL,1903,1458.0,1737.0
BOL,1904,1460.0,1751.0
BOL,1905,1510.0,1765.0
BOL,1906,1562.0,1779.0
BOL,1907,1568.0,1793.0
BOL,1908,1616.0,1808.0
